1, 37.167000, 0.008577
2, 230.747000, 0.322283
4, 209.770000, 0.457680
8, 223.119000, 0.268887
16, 219.305000, 0.276515
32, 209.770000, 0.648380
64, 234.561000, 0.345167
128, 204.622000, 0.513898
256, 196.031000, 0.381909
512, 187.200000, 0.499200
1024, 177.645000, 1.577355
2048, 177.898000, 2.386588
4096, 170.976000, 3.117888
8192, 166.368000, 10.881984
16384, 172.872000, 10.897488
